,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
makeup,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
thief,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
committee's,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
millions,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
outreach,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
institution,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
evasions,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
account's,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
divisiveness,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
ftp,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
audits,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
illicit,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
graphical,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
complicity,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
waters,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
harmfully,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
missteps,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
scrolls,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
verifies,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
contextualized,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
exercise's,0.005390835579514825,0.07332302335299769,0.0,0.0,0.005390835579514825,0.005390835579514825,
whistle,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
vm,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
metasploot,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
felony,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
misdemeanor,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
protest,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
manual's,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
conducive,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
filing,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
post's,0.005390835579514825,0.103834826330233,0.0,0.0,0.005390835579514825,0.005390835579514825,
reorient,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rdp,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ssh,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
logged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pseudonymously,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
kit,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pneum,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ail,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
export,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
likewiskey,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
proceduraly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
motivator,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
poisioning,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
containers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fujiclusterin,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emulate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
plausibility,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
flush,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
onestep,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
suturing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
conditioning,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mapper,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pirating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
qualitative,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
quantitative,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ahold,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
privilege,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
exploitable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
virulence,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deallocated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
datasetic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hex,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
maged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
scanned,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
winntmr,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
occupy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
insertinganderson's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pseudoidx,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
utilities,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cfg,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
renaming,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
detectable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
registry,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hashes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deobfuscation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
polyglot,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deobfuscators,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
screens,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
onlookers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alements,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
installation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
disguising,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
containment,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
reinstallation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
spontaneity,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
gateways,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
presetting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
adept,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
likeem,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
columnal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sifting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
prolonged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
impersonate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
egos,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
libertas,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
converge,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inaccuracy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
aca,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
research's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
personas,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
intersects,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
interdisciplinary,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
andpo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hijab,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alley,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
owner's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
patrols,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
blandishments,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
doors,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
subverted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
underline,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
beforehand,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
contemplate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
atms,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
terming,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
confines,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stepwise,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
impossibilities,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unsuitable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
webmasters,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
terminators,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hood,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
children's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
areused,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rats,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hardcoded,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
throughpoint,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
shortcut,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
walkthrough,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
delinking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compensating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
delink,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compensated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
destigmatizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rejigger,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cohesively,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mimics,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stockbroker,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
conf,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
expr,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
guy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
culpable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
organizationally,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ponder,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lenses,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
conferring,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
makeshift,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
kantian,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lapsed,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tnt,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dynamite,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hazardous,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cardboard,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
likepowder,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
glycerol,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
garage,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hazards,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
